size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,label
86016,7,7,2.807354922057604,11702.857142857143,4096,45056,81920,2.276244158294159,0.015920183265625623,5.895898700663052,0,1,0,106,27,106,3.925925925925926,0,5,0,0,0,0,0,2,0,64,256,0,0,0,660,10.440909090909091,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,5.895898700663052,0,0
26911,3,3,1.584962500721156,3925.3333333333335,0,11264,11776,3.678789406598336,0.0,7.834053496460813,1,1,2,9,4,9,2.25,0,3,0,0,1,0,0,2,0,0,0,0,0,0,535,9.891588785046729,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.834053496460813,0,0
96064,19,19,4.247927513443583,3260.6315789473683,0,27648,61952,3.190177666959883,0.0,5.811691270268723,1,1,0,44,2,44,22.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1191,15.113350125944585,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,5.734766594941632,0,0
45056,7,7,2.807354922057604,5851.428571428572,4096,12288,40960,1.6182588578864645,0.015920183265625623,4.678451041596166,0,1,0,60,21,60,2.857142857142857,0,3,0,0,0,0,0,2,0,64,256,0,0,0,284,12.380281690140846,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,4.678451041596166,0,0
4811136,7,7,2.807354922057604,685787.4285714285,512,3333120,4800512,4.868324144452962,0.9748376348531069,6.310296298210041,0,1,0,478,80,478,5.975,1,7,0,0,0,0,0,2,0,64,256,0,0,0,12929,41.25701910433908,1,1,0,1,0,1,1,1,1,0,0,1,4,0,1,1,0,1,0,6.310296298210041,0,0
674816,7,7,2.807354922057604,96256.0,0,358400,673792,3.5506609756078396,0.0,6.6296141470291765,1,1,0,72,1,72,72.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2471,9.121813031161473,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,6.6296141470291765,0,0
915456,5,5,2.321928094887362,182886.4,1024,485376,914432,5.249784755790031,4.113633966912984,6.263790957592998,0,1,0,258,4,258,64.5,0,7,0,0,1,0,0,2,0,0,0,0,0,0,7494,17.738590872698158,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,6.263790957592998,0,0
176128,4,4,2.0,43776.0,512,132608,175104,5.327293893950087,4.5750965366752885,6.460914383723949,0,1,0,85,3,85,28.333333333333332,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1924,10.99064449064449,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,6.460914383723949,0,0
1744384,7,7,2.807354922057604,249051.42857142858,0,1268736,1743360,3.7978295679882756,0.0,6.465689176097697,1,1,0,100,1,100,100.0,0,4,396,44,0,0,0,2,0,64,256,0,0,0,7247,13.599972402373396,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,6.465689176097697,0,0
12075008,6,6,2.584962500721156,2012330.6666666667,30720,10537472,12073984,5.4543582663854595,3.0376912238176286,6.610024360338585,0,1,0,879,21,879,41.857142857142854,1,12,0,0,1,0,0,2,0,64,256,0,0,0,41454,15.94811115935736,1,1,0,1,0,1,1,1,1,1,0,1,16,0,1,0,0,1,0,6.311344288716358,0,0
98816,8,8,3.0,12224.0,0,70656,97792,2.7336878900555357,0.0,6.5587706579399345,1,1,0,61,2,61,30.5,0,3,0,0,0,0,0,2,0,0,256,0,0,0,377,12.76392572944297,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,6.5587706579399345,0,0
268800,8,8,3.0,33472.0,0,212480,267776,3.462032491553248,0.0,6.503058350051123,1,1,0,103,4,103,25.75,0,3,0,0,0,0,0,2,0,0,256,0,0,0,1124,16.069395017793596,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,6.503058350051123,0,0
356968,6,6,2.584962500721156,57258.666666666664,1536,188928,343552,5.030053565298016,4.140550385749227,6.351860291054061,0,1,0,239,11,239,21.727272727272727,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2654,21.406556141672947,1,0,0,0,0,1,1,1,1,0,0,1,2,0,1,0,0,1,0,6.351860291054061,0,0
183272,6,6,2.584962500721156,27989.333333333332,4096,73728,167936,3.0597926431649327,0.8186375814553325,6.226207674421079,0,1,0,163,11,163,14.818181818181818,0,8,0,0,0,0,0,2,0,64,256,0,0,0,1105,12.14027149321267,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,1,0,1,0,6.226207674421079,0,0
1418736,6,6,2.584962500721156,232106.66666666666,4096,1069056,1392640,4.958010880954813,2.869534946281691,6.467205567936842,0,1,0,210,11,210,19.09090909090909,0,8,0,0,0,0,0,2,0,64,256,0,0,0,6195,11.632122679580307,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.467205567936842,0,0
389872,6,6,2.584962500721156,62122.666666666664,4096,204800,372736,4.131768721770563,1.8457067116867125,6.319713819616815,0,1,0,162,16,162,10.125,1,3,0,0,0,0,0,2,0,64,256,0,0,0,1551,10.564796905222437,1,1,0,0,0,1,1,0,0,0,0,1,6,0,1,1,0,1,0,6.319713819616815,0,0
699768,6,6,2.584962500721156,113322.66666666667,4096,475136,679936,4.326116713248028,2.7545363750842053,6.4431022582443305,0,1,0,230,11,230,20.90909090909091,0,8,0,0,0,0,0,2,0,64,256,0,0,0,4081,10.202401372212693,1,1,0,0,0,1,1,1,1,0,0,1,2,0,1,1,0,1,0,6.4431022582443305,0,0
881576,6,6,2.584962500721156,143360.0,4096,651264,860160,4.255854525273889,1.1595406303441962,6.478625034222022,0,1,0,150,6,150,25.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,4143,10.998793145063964,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6.478625034222022,0,0
756664,11,11,3.459431618637298,68142.54545454546,0,543744,749568,3.8598169128810538,0.0,6.807296249367321,1,1,0,150,5,150,30.0,0,2,0,0,1,0,0,2,0,64,256,0,0,0,3598,16.47859922178988,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.412816762152433,0,0
18659,10,10,3.321928094887362,1536.0,0,5632,15360,2.2023086579301894,0.0,5.681357935362004,1,1,0,51,4,51,12.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,224,21.928571428571427,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,5.681357935362004,0,0
145422,8,8,3.0,18048.0,0,97280,144384,2.9077074481249054,0.0,6.204766943629455,1,1,0,100,4,100,25.0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,725,20.76137931034483,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,6.204766943629455,0,0
45056,8,8,3.0,5120.0,4096,8192,40960,1.65571476528558,0.015920183265625623,5.780905383010854,0,1,0,72,11,72,6.545454545454546,0,4,0,0,0,0,0,2,0,64,256,0,0,0,309,11.56957928802589,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.780905383010854,0,0
918944,6,6,2.584962500721156,150869.33333333334,4096,720896,905216,4.673231374822119,2.8708180423835215,6.503548597444653,0,1,0,184,4,184,46.0,0,7,0,0,0,0,0,2,0,64,256,0,0,0,4865,8.421377183967111,1,1,0,0,0,1,1,1,1,0,0,1,2,0,1,1,0,1,0,6.503548597444653,0,0
158504,7,7,2.807354922057604,20480.0,4096,81920,143360,2.4563474884828347,0.015920183265625623,5.986938379865294,0,1,0,148,33,148,4.484848484848484,0,4,1,0,0,0,0,2,0,64,256,0,0,0,1046,15.097514340344167,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,5.986938379865294,0,0
87896,7,7,2.807354922057604,11190.857142857143,0,36864,78336,4.137381036376112,0.0,6.028205461957595,1,1,0,120,9,120,13.333333333333334,0,5,0,0,0,0,0,2,0,64,256,0,0,0,819,18.755799755799757,1,0,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,1,0,6.028205461957595,0,0
49152,7,7,2.807354922057604,6436.571428571428,4096,20480,45056,1.7135146105506354,0.015920183265625623,4.164432903443821,0,1,0,35,4,35,8.75,0,2,0,0,0,0,0,2,0,64,256,0,0,0,177,10.05084745762712,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,4.164432903443821,0,0
40960,7,7,2.807354922057604,5266.285714285715,4096,8192,36864,1.6970917573914384,0.015920183265625623,5.427491897478774,0,1,0,65,17,65,3.823529411764706,0,2,0,0,0,0,0,2,0,64,256,0,0,0,248,12.318548387096774,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.427491897478774,0,0
216824056,7,7,2.807354922057604,30703030.85714286,0,214441984,214921216,4.7286900067670095,0.0,7.53609692413795,1,1,0,272,13,272,20.923076923076923,0,10,0,0,0,0,0,2,0,64,256,0,0,0,1936101,16.375339406363615,1,1,0,1,0,1,1,1,1,0,1,1,9,0,1,1,0,1,0,6.3908016103805405,0,0
19958624,8,8,3.0,2492032.0,512,10844672,19936256,4.813407798412346,2.8939593841530193,6.419127278457004,0,1,0,493,17,493,29.0,1,9,69,2,0,0,0,2,0,64,256,0,0,0,44685,11.362739174219536,1,1,0,1,0,1,1,1,1,0,1,1,14,0,1,1,0,1,0,6.4092429398639394,0,0
1399912,6,6,2.584962500721156,227072.0,9728,889344,1362432,4.895154236388742,2.731195976360288,6.327889093620649,0,1,0,611,21,611,29.095238095238095,1,11,0,0,0,0,0,2,0,64,256,0,0,0,4671,13.648683365446372,1,0,0,0,0,1,1,1,1,0,0,1,6,0,1,0,0,1,0,6.327889093620649,0,0
69632,3,3,1.584962500721156,21845.333333333332,4096,49152,65536,3.6998614719676226,0.013126943721219527,5.744394659892509,0,1,0,1,1,1,1.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,753,26.811420982735722,1,0,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,1,0,5.3420628122891385,0,0
82944,6,6,2.584962500721156,13653.333333333334,512,75264,81920,3.0335467256840363,0.30140680731160896,7.279709723133101,0,1,0,32,4,32,8.0,0,2,0,0,0,0,0,2,0,64,256,0,0,0,767,6.734028683181226,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,5.138877848631001,0,0
187904,6,6,2.584962500721156,31146.666666666668,1536,94208,186880,5.20497736644761,3.850508262242712,7.18643588465909,0,1,0,201,14,201,14.357142857142858,1,6,0,0,0,0,0,2,0,64,256,0,0,0,1321,8.48448145344436,1,0,0,0,0,1,1,1,0,0,0,1,6,0,1,0,0,1,0,5.668695281253928,0,0
151984,6,6,2.584962500721156,23722.666666666668,1024,69632,142336,4.516015500621764,1.8494307266757835,6.206376982416919,0,1,0,144,8,144,18.0,0,6,0,0,0,0,0,2,0,64,256,0,0,0,1396,12.802292263610315,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.206376982416919,0,0
689152,8,8,3.0,86016.0,0,595968,688128,3.352612730804721,0.0,6.644781331460057,1,1,0,474,12,444,39.5,0,10,0,0,1,0,0,2,0,0,0,0,0,0,4955,10.922502522704338,1,0,0,1,0,1,1,1,0,1,0,1,10,1,0,1,0,1,0,6.524980149298881,0,0
440320,5,5,2.321928094887362,87859.2,1024,389120,439296,5.236255371163191,2.544966692108492,6.791933108500737,0,1,0,499,22,499,22.681818181818183,1,7,0,0,0,0,0,2,0,64,256,0,0,0,4026,14.575757575757576,1,1,0,0,0,1,1,1,0,1,0,1,3,0,1,1,0,1,0,6.396915567974657,0,0
3077504,11,11,3.459431618637298,278853.8181818182,512,2074112,3067392,3.218318585575214,0.12227588125913882,6.552835568006569,0,1,0,226,2,226,113.0,0,10,2,1,1,0,0,2,0,64,256,0,0,0,12511,11.903524898089682,1,1,0,0,0,1,1,1,1,0,1,1,7,0,1,1,0,1,0,6.552835568006569,0,0
2636192,11,11,3.459431618637298,238731.63636363635,512,2074112,2626048,3.2509272525929105,0.12227588125913882,6.552898759245082,0,1,0,226,2,226,113.0,0,10,2,1,1,0,0,2,0,64,256,0,0,0,11430,12.567716535433071,1,1,0,0,0,1,1,1,1,0,1,1,7,0,1,1,0,1,0,6.552898759245082,0,0
984992,9,9,3.169925001442312,108316.44444444444,512,774144,974848,3.703766563041389,0.020393135236084953,6.597483823746425,0,1,0,137,1,137,137.0,0,7,1,0,0,0,0,2,0,64,256,0,0,0,5343,11.092831742466778,1,1,0,0,0,1,1,1,1,0,1,1,2,0,1,1,0,1,0,6.597483823746425,0,0
1895504,10,10,3.321928094887362,188416.0,512,1278464,1884160,4.204474377618258,0.0,6.729253381272178,0,1,0,190,10,190,19.0,0,10,1,0,0,0,0,2,0,64,256,0,0,0,7483,9.739142055325404,1,1,0,0,0,1,1,1,1,0,1,1,3,0,1,1,0,1,0,6.581385974217935,0,0
11264,5,5,2.321928094887362,2048.0,512,5632,10240,4.134417271702932,0.1833387916558982,6.170441104727531,0,1,0,40,3,40,13.333333333333334,0,4,0,0,0,0,0,2,0,64,256,0,0,0,154,15.045454545454545,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.170441104727531,0,0
49152,7,7,2.807354922057604,6436.571428571428,4096,16384,45056,1.9269038776173797,0.015920183265625623,5.987479907851252,0,1,0,90,4,90,22.5,0,2,0,0,0,0,0,2,0,64,256,0,0,0,389,9.953727506426736,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.987479907851252,0,0
13824,6,6,2.584962500721156,2133.3333333333335,512,5120,12800,2.5888380335990946,0.30140680731160896,5.631320200899403,0,1,0,44,3,44,14.666666666666666,0,4,0,0,0,0,0,2,0,64,256,0,0,0,142,16.62676056338028,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,5.631320200899403,0,0
83464,6,6,2.584962500721156,11605.333333333334,4096,49152,69632,3.197849753140821,1.4922553833025431,6.496867701180187,0,1,0,71,4,71,17.75,1,5,0,0,0,0,0,2,0,64,256,0,0,0,704,16.296875,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.496867701180187,0,0
154104,5,5,2.321928094887362,28672.0,3072,70144,143360,4.4430749729482315,2.1478722012121882,6.411782807203206,0,1,0,94,5,94,18.8,1,6,0,0,0,0,0,2,0,64,256,0,0,0,949,14.485774499473129,1,0,0,0,0,1,1,0,0,0,0,1,7,1,1,0,0,1,0,6.411782807203206,0,0
79368,6,6,2.584962500721156,10922.666666666666,4096,45056,65536,3.2348786822318814,1.488640421839844,6.713775859311033,0,1,0,74,4,74,18.5,1,5,0,0,1,0,0,2,0,64,256,0,0,0,710,14.473239436619718,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.713775859311033,0,0
99968,6,6,2.584962500721156,14336.0,4096,65536,86016,3.8060878323706206,2.422838518549288,6.909457889590522,0,1,0,79,6,79,13.166666666666666,1,5,0,0,0,0,0,2,0,64,256,0,0,0,907,13.233737596471885,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.909457889590522,0,0
65032,5,5,2.321928094887362,10854.4,2048,44544,54272,4.756784655111252,1.941284248380321,6.4285125875856375,0,1,0,68,5,68,13.6,1,6,0,0,0,0,0,2,0,64,256,0,0,0,565,14.04778761061947,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.4285125875856375,0,0
68216,5,5,2.321928094887362,11468.8,2048,46592,57344,4.8199255499967135,1.942791835568794,6.413649289531144,0,1,0,72,4,72,18.0,0,6,0,0,1,0,0,2,0,64,256,0,0,0,579,14.210708117443868,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.413649289531144,0,0
371712,6,6,2.584962500721156,61781.333333333336,1024,197632,370688,4.758595841053267,1.2291207630071463,7.2370676207351865,0,1,0,222,16,222,13.875,1,3,0,0,0,0,0,2,0,64,256,0,0,0,1796,12.410356347438753,1,0,0,1,0,1,1,0,0,0,0,1,6,0,1,0,0,1,0,5.799721050265256,0,0
68088,5,5,2.321928094887362,11468.8,2048,47104,57344,4.720118295092395,1.9429545868481126,6.475807693142789,0,1,0,69,6,69,11.5,1,6,0,0,0,0,0,2,0,64,256,0,0,0,622,15.14790996784566,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.475807693142789,0,0
112144,6,6,2.584962500721156,16810.666666666668,1024,58880,100864,4.729977281752223,4.0561373047795115,6.121892008215815,0,1,0,114,6,114,19.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,932,13.061158798283262,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.121892008215815,0,0
3313944,9,9,3.169925001442312,365738.6666666667,512,2106880,3291648,4.515681176540466,2.5754582577090464,6.415586318697129,0,1,0,459,15,459,30.6,1,8,0,0,0,0,0,2,0,64,256,0,0,0,15307,18.770431828575163,1,1,0,1,0,1,1,0,0,0,1,1,2,0,1,1,0,1,0,6.415586318697129,0,0
545680,8,8,3.0,65408.0,1024,318976,523264,4.363948554138027,2.8476645879935947,6.29865362345115,0,1,0,341,13,341,26.23076923076923,0,7,0,0,0,0,0,2,0,64,256,0,0,0,2785,15.20394973070018,1,1,0,0,0,1,1,0,0,0,1,1,4,0,1,1,0,1,0,6.29865362345115,0,0
63776,8,8,3.0,5184.0,512,16384,41472,3.1653813360568117,1.0224893673134023,6.149738154254022,0,1,0,73,11,73,6.636363636363637,1,4,0,0,0,0,0,2,0,64,256,0,0,0,471,13.335456475583864,1,1,0,0,0,1,1,0,0,0,1,1,4,0,1,0,0,1,0,6.149738154254022,0,0
630072,8,8,3.0,75968.0,512,336896,607744,3.979810224527375,2.025639089724222,6.340035322215328,0,1,0,158,11,158,14.363636363636363,1,7,0,0,0,0,0,2,0,64,256,0,0,0,4910,16.531364562118128,1,1,0,0,0,1,1,1,1,0,1,1,2,0,1,1,0,1,0,6.340035322215328,0,0
1228888,2,2,1.0,603904.0,512,1207296,1207808,2.7581662127250706,2.0418331412186213,3.47449928423152,0,0,0,0,0,0,0.0,0,0,0,0,0,0,8192,2,0,64,256,0,0,0,695,12.368345323741007,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0.0,0,0
245760,7,7,2.807354922057604,34523.42857142857,4096,159744,241664,2.9789121875503026,0.015920183265625623,6.206807352044248,0,1,0,212,39,212,5.435897435897436,1,5,0,0,0,0,0,2,0,64,256,0,0,0,1674,13.80047789725209,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,6.206807352044248,0,0
268624,8,8,3.0,30784.0,512,153600,246272,4.233873746691793,1.6437926746281777,6.319912036650754,0,1,0,159,14,159,11.357142857142858,1,6,0,0,0,0,0,2,0,64,256,0,0,0,1926,15.707684319833852,1,1,0,0,0,1,1,0,0,0,1,1,4,0,1,1,0,1,0,6.319912036650754,0,0
236904,8,8,3.0,26816.0,512,168448,214528,2.990930161392689,1.3373198460360742,6.240707492772373,0,1,0,77,11,77,7.0,1,5,0,0,0,0,0,2,0,64,256,0,0,0,839,11.246722288438617,1,1,0,0,0,1,1,1,1,0,1,1,4,0,1,1,0,1,0,6.240707492772373,0,0
6465536,6,6,2.584962500721156,1077418.6666666667,512,5744128,6464512,5.373021117423853,3.380490764765092,6.699315307517877,0,1,0,411,16,411,25.6875,1,6,0,0,0,0,0,2,0,64,256,0,0,0,33327,5.77414708794671,1,0,0,0,0,1,1,0,0,0,1,1,11,0,1,0,0,1,0,6.457859246219669,0,0
14277976,9,9,3.169925001442312,1583957.3333333333,512,8866816,14255616,4.249856189400644,1.2874845917754627,6.508408461950567,0,1,0,289,17,289,17.0,1,8,0,0,0,0,0,2,0,64,256,0,0,0,31245,10.487534005440871,1,1,0,0,0,1,1,1,1,0,1,1,9,0,1,1,0,1,0,6.508408461950567,0,0
882440,8,8,3.0,107520.0,512,722432,860160,4.605974101986002,2.6083628706103794,6.42002230495002,0,1,0,172,16,172,10.75,1,7,0,0,0,0,0,2,0,64,256,0,0,0,4774,6.667155425219941,1,1,0,0,0,1,1,0,0,0,1,1,9,0,1,0,0,1,0,6.42002230495002,0,0
622592,6,6,2.584962500721156,103594.66666666667,1024,379392,621568,5.0536098176164925,2.5559389124466394,6.146235376920835,0,1,0,400,19,400,21.05263157894737,1,7,0,0,0,0,0,2,0,64,256,0,0,0,3236,10.561186650185414,1,0,0,0,0,1,1,1,0,0,0,1,8,0,1,0,0,1,0,6.146235376920835,0,0
555424,8,8,3.0,67968.0,512,366592,543744,4.232991325104586,0.1796311678361741,6.254361697651181,0,1,0,201,15,201,13.4,0,6,0,0,0,0,0,2,0,64,256,0,0,0,1820,20.310439560439562,1,1,0,0,0,1,1,0,0,0,0,1,2,1,1,1,0,1,0,6.254361697651181,0,0
505608,8,8,3.0,60928.0,4096,270336,487424,3.3843819740328627,0.015920183265625623,6.171791367194314,0,1,0,236,36,236,6.555555555555555,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2547,14.979583824106792,1,1,0,0,0,1,1,0,0,0,0,1,3,0,1,1,0,1,0,6.171791367194314,0,0
638464,8,8,3.0,79680.0,0,551936,637440,3.3440283783080353,0.0,6.638398325014873,1,1,0,450,11,420,40.90909090909091,0,11,0,0,1,0,0,2,0,0,0,0,0,0,4488,11.303698752228163,1,0,0,1,0,1,1,1,0,1,0,1,10,1,0,1,0,1,0,6.538337999877518,0,0
1086976,5,5,2.321928094887362,217190.4,3072,588288,1085952,5.103324922716568,0.7869720244732594,6.819409423046552,0,1,0,437,23,437,19.0,1,5,0,0,0,0,0,2,0,64,256,0,0,0,6333,10.816042949628928,1,0,0,0,0,1,1,1,1,0,0,1,8,0,1,0,0,1,0,6.4964108496392585,0,0
1979912,6,6,2.584962500721156,327680.0,16384,1351680,1966080,4.875834625906291,2.985435816589071,6.465004403320028,0,1,0,180,10,180,18.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,8592,20.92364990689013,1,1,0,1,0,1,1,0,0,0,0,1,4,0,1,1,0,1,0,6.465004403320028,0,0
1864688,6,6,2.584962500721156,309162.6666666667,7680,1070080,1854976,5.593021527996492,2.6391459179350494,7.108216575866807,0,1,0,1160,16,1160,72.5,0,13,23,1,0,0,0,2,0,64,256,0,0,0,10154,17.005318101240892,1,1,1,1,0,1,1,1,1,0,1,1,3,0,0,0,0,1,0,6.290697873633136,0,0
111600,6,6,2.584962500721156,16981.333333333332,1536,56832,101888,4.189148356010266,2.0021919728918047,5.900295401191226,0,1,0,400,9,400,44.44444444444444,0,9,0,0,0,0,0,2,0,64,256,0,0,0,988,25.810728744939272,1,1,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,5.900295401191226,0,0
143360,7,7,2.807354922057604,20333.714285714286,512,126976,142336,3.7760995872550827,0.26182738835361985,6.296220097517131,0,1,0,188,28,188,6.714285714285714,1,7,1,0,0,0,0,2,0,64,256,0,0,0,1420,17.135211267605634,1,1,0,0,0,1,1,1,1,0,0,1,3,0,1,0,0,1,0,6.296220097517131,0,0
153096,6,6,2.584962500721156,23210.666666666668,4096,73728,139264,3.1126423746726335,0.6222121908292606,6.254540144847985,0,1,0,133,8,133,16.625,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1296,17.5,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,6.254540144847985,0,0
77312,6,6,2.584962500721156,12714.666666666666,512,66560,76288,3.8945736393875188,0.30140680731160896,4.987302888044952,0,1,0,97,5,97,19.4,1,4,0,0,0,0,0,2,0,64,256,0,0,0,894,13.874720357941834,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,4.972139329357105,0,0
53248,7,7,2.807354922057604,7460.571428571428,512,28672,52224,2.7466010811980017,0.1497969356521067,6.23525954059271,0,1,0,110,17,110,6.470588235294118,1,2,0,0,0,0,0,2,0,64,256,0,0,0,510,11.372549019607844,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,6.23525954059271,0,0
5733376,3,3,1.584962500721156,1910954.6666666667,512,5612544,5732864,3.7715924548058286,0.10191042566270775,6.1162768765368805,0,1,0,1,1,1,1.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,45221,17.782667344817675,1,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.1162768765368805,0,0
40079872,7,7,2.807354922057604,5725549.714285715,0,33184256,40078848,4.918192567308606,0.0,7.417258674203459,1,1,0,93,1,93,93.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,222108,10.414928773389523,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,6.534813614177205,0,0
122430,10,10,3.321928094887362,11571.2,0,83456,115712,3.1812625427823615,0.0,6.163611071784772,1,1,0,153,3,153,51.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1148,13.502613240418118,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.163611071784772,0,0
372904,7,7,2.807354922057604,50541.71428571428,512,232960,353792,4.163586366760699,1.4310994235688024,6.475306423008097,0,1,0,109,3,109,36.333333333333336,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2889,8.995500173070267,1,1,0,0,0,1,1,0,0,0,0,1,5,0,1,1,0,1,0,6.475306423008097,0,0
1910192,6,6,2.584962500721156,314794.6666666667,1024,1317888,1888768,4.795970288250224,2.5607458652606736,6.448032994023938,0,1,0,371,76,371,4.881578947368421,0,12,0,0,1,0,0,2,0,64,256,0,0,0,7199,14.001666898180304,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,6.448032994023938,0,0
1118128,5,5,2.321928094887362,219340.8,1536,797184,1096704,5.001143170495826,2.8819509923001556,6.698847249210334,0,1,0,294,65,294,4.523076923076923,0,10,1,0,1,0,0,2,0,64,256,0,0,0,6515,14.949961627014583,1,1,0,1,0,1,1,1,1,0,0,1,2,0,1,1,0,1,0,6.593280902059951,0,0
1438128,6,6,2.584962500721156,236117.33333333334,1536,956928,1416704,4.871044600380491,2.7593038183886986,6.433444899897067,0,1,0,299,65,299,4.6,0,10,1,0,1,0,0,2,0,64,256,0,0,0,6173,14.0528106269237,1,1,0,1,0,1,1,1,1,0,0,1,2,0,1,1,0,1,0,6.433444899897067,0,0
148256,8,8,3.0,15744.0,512,61952,125952,4.276119716553653,2.1330602021346343,6.24702167913297,0,1,0,133,12,133,11.083333333333334,1,6,0,0,0,0,0,2,0,64,256,0,0,0,1127,13.881100266193434,1,1,0,0,0,1,1,0,0,0,1,1,7,0,1,1,0,1,0,6.24702167913297,0,0
380408,10,10,3.321928094887362,37171.2,0,299520,371712,3.762983801909267,0.0,6.263654981494297,1,1,0,211,5,211,42.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2730,13.0007326007326,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.263654981494297,0,0
